task_id,arrival_time_sec,arrival_hour,type,priority,length_mi,cpu_cores,ram_mb,data_size_mb,deadline_sec,deadline_rel_sec,data_region
1418,64757,17,CRITICAL,3,32635,2,4450,51,70563,5806,EU-WEST
1419,64511,17,ROUTINE,2,21522,2,3747,171,74668,10157,EU-WEST
1420,42614,11,CRITICAL,3,413598,5,4310,125,53755,11141,US-EAST
1421,58449,16,CRITICAL,5,10976,1,1534,199,60200,1751,EU-WEST
1422,11525,3,ROUTINE,2,65166,4,3866,178,16596,5071,EU-WEST
1423,57150,15,CRITICAL,4,95542,3,5679,32,60935,3785,EU-WEST
1424,77878,21,ROUTINE,3,204335,5,5255,185,95458,17580,EU-WEST
1425,63674,17,ROUTINE,2,182814,5,4180,966,82229,18555,EU-CENTRAL
1426,30406,8,ROUTINE,1,23827,2,3016,492,43140,12734,EU-WEST
1427,30741,8,CRITICAL,5,43606,1,3830,62,37092,6351,EU-CENTRAL
1428,50514,14,CRITICAL,5,231838,5,4779,73,58451,7937,EU-CENTRAL
1429,10060,2,ROUTINE,3,84231,4,5122,116,21940,11880,EU-WEST
1430,20595,5,ROUTINE,1,419679,5,4979,101,34616,14021,EU-CENTRAL
1431,28744,7,ROUTINE,1,74435,4,4481,147,38403,9659,EU-WEST
1432,31311,8,ROUTINE,1,39822,2,4417,518,41211,9900,EU-CENTRAL
1433,70582,19,CRITICAL,4,65140,4,4372,47,76974,6392,US-EAST
1434,71622,19,ROUTINE,3,14864,2,2340,504,81737,10115,EU-WEST
1435,28915,8,CRITICAL,4,54444,4,2900,22,32810,3895,EU-WEST
1436,53096,14,ROUTINE,1,178860,4,2752,11,71623,18527,EU-WEST
1437,30633,8,ROUTINE,2,152124,3,4964,143,38461,7828,EU-CENTRAL
1438,37144,10,ROUTINE,2,189114,6,4185,189,50533,13389,EU-CENTRAL
1439,38254,10,ROUTINE,1,166121,4,3994,99,59484,21230,EU-CENTRAL
1440,67643,18,ROUTINE,2,97581,4,5782,50,79955,12312,EU-WEST
1441,69247,19,ROUTINE,2,49864,1,1605,81,81123,11876,EU-CENTRAL
1442,24889,6,ROUTINE,2,43109,2,4416,24,31805,6916,US-EAST
1443,39154,10,ROUTINE,1,148593,2,2429,44,59296,20142,US-EAST
1444,77176,21,CRITICAL,4,8717,2,3972,747,79491,2315,EU-WEST
1445,54303,15,ROUTINE,1,139757,2,3648,117,67693,13390,EU-CENTRAL
1446,59510,16,CRITICAL,3,209151,5,3488,4614,69533,10023,US-EAST
1447,68509,19,ROUTINE,3,474099,4,4145,163,84412,15903,EU-WEST
1448,36055,10,ROUTINE,2,30628,1,4032,215,50457,14402,EU-CENTRAL
1449,39353,10,ROUTINE,2,81754,3,3365,42,56764,17411,EU-CENTRAL
1450,48899,13,CRITICAL,5,140218,2,2972,58,54497,5598,EU-CENTRAL
1451,28859,8,ROUTINE,1,125548,3,4290,130,38723,9864,EU-CENTRAL
1452,35477,9,CRITICAL,5,255634,4,4303,1166,45090,9613,EU-WEST
1453,59730,16,ROUTINE,1,313493,5,6140,89,71250,11520,EU-WEST
1454,66469,18,ROUTINE,2,47856,2,1624,10,85304,18835,EU-WEST
1455,35533,9,CRITICAL,5,79354,2,4687,41,38323,2790,EU-WEST
1456,40078,11,ROUTINE,2,106061,2,3291,162,59581,19503,EU-CENTRAL
1457,17122,4,CRITICAL,3,65871,2,1287,61,21177,4055,EU-WEST
1458,17884,4,ROUTINE,1,45755,2,2488,127,34624,16740,EU-WEST
1459,54307,15,ROUTINE,2,41596,1,2564,62,62681,8374,US-EAST
1460,5386,1,CRITICAL,3,36222,2,2149,91,8670,3284,EU-CENTRAL
1461,55583,15,ROUTINE,1,168346,4,5802,645,67973,12390,EU-WEST
1462,59833,16,ROUTINE,1,193063,7,5325,1296,81021,21188,EU-CENTRAL
1463,81906,22,CRITICAL,5,422867,8,6722,107,91971,10065,EU-CENTRAL
1464,33502,9,CRITICAL,5,537660,6,5917,77,45714,12212,EU-CENTRAL
1465,66367,18,ROUTINE,3,76509,2,4419,119,85219,18852,EU-WEST
1466,62257,17,ROUTINE,1,102877,2,4671,3584,81010,18753,EU-WEST
1467,43053,11,CRITICAL,4,235323,5,6107,25,49951,6898,EU-CENTRAL
1468,57830,16,ROUTINE,2,53745,3,2710,436,69006,11176,EU-WEST
1469,78008,21,ROUTINE,2,95501,4,2302,33,91603,13595,US-EAST
1470,54827,15,ROUTINE,2,170960,4,4093,285,70050,15223,EU-CENTRAL
1471,61782,17,ROUTINE,2,52867,2,2239,125,70084,8302,EU-WEST
1472,65063,18,ROUTINE,3,12158,1,2866,155,69438,4375,EU-CENTRAL
1473,70214,19,ROUTINE,1,85486,4,4309,3502,87227,17013,EU-WEST
1474,42863,11,ROUTINE,2,471596,6,4241,157,61148,18285,EU-WEST
1475,59866,16,ROUTINE,2,239341,7,7022,48,77849,17983,EU-CENTRAL
1476,34274,9,ROUTINE,1,229899,6,6181,25,44144,9870,EU-WEST
1477,70000,19,ROUTINE,2,21614,2,3619,200,75656,5656,US-EAST
1478,40505,11,ROUTINE,2,205770,8,6068,202,58013,17508,EU-CENTRAL
1479,38722,10,ROUTINE,2,43616,1,2906,100,55990,17268,EU-WEST
1480,67970,18,ROUTINE,2,160197,3,5071,174,87203,19233,EU-WEST
1481,38135,10,ROUTINE,2,15092,2,4631,33,52016,13881,US-EAST
1482,63132,17,ROUTINE,2,62433,4,3597,172,75388,12256,US-EAST
1483,41992,11,ROUTINE,1,48322,2,2603,639,53638,11646,US-EAST
1484,25243,7,ROUTINE,2,58191,2,3756,144,36624,11381,EU-CENTRAL
1485,30812,8,ROUTINE,3,513832,4,3161,75,54428,23616,EU-WEST
1486,70917,19,ROUTINE,2,169479,3,1829,1013,84452,13535,EU-WEST
1487,49491,13,ROUTINE,3,172454,4,6097,42,60441,10950,EU-CENTRAL
1488,20298,5,ROUTINE,1,246837,8,7674,158,35852,15554,EU-CENTRAL
1489,75791,21,CRITICAL,4,13833,2,5371,146,77807,2016,EU-WEST
1490,61718,17,ROUTINE,1,163873,3,2086,31,76851,15133,EU-CENTRAL
1491,36395,10,CRITICAL,4,106819,4,3894,376,43335,6940,US-EAST
1492,37095,10,ROUTINE,3,99211,4,5238,52,46108,9013,EU-CENTRAL
1493,42853,11,CRITICAL,4,475862,8,4148,52,52672,9819,EU-WEST
1494,78881,21,CRITICAL,5,55254,4,2867,160,85327,6446,US-EAST
1495,9865,2,ROUTINE,2,69092,3,5044,65,21346,11481,US-EAST
1496,69906,19,ROUTINE,1,18001,2,3081,168,79014,9108,US-EAST
1497,39575,10,CRITICAL,4,404251,5,5224,939,52030,12455,EU-WEST
1498,28302,7,CRITICAL,5,47193,2,2686,112,33550,5248,EU-CENTRAL
1499,54673,15,ROUTINE,3,196465,8,7439,198,65405,10732,EU-CENTRAL
1500,82668,22,ROUTINE,2,56410,3,3494,187,94998,12330,EU-WEST
1501,21451,5,CRITICAL,4,14017,1,1612,516,24027,2576,US-EAST
1502,42380,11,CRITICAL,5,234821,5,4910,201,51570,9190,EU-CENTRAL
1503,82618,22,ROUTINE,1,280022,8,4260,95,102119,19501,EU-WEST
1504,38709,10,CRITICAL,4,168640,4,4174,119,47305,8596,EU-CENTRAL
1505,29416,8,ROUTINE,1,54802,2,5295,848,35280,5864,EU-WEST
1506,16977,4,ROUTINE,2,158652,4,2403,9,25035,8058,EU-WEST
1507,34272,9,ROUTINE,1,427460,8,7373,4490,52884,18612,EU-WEST
1508,61844,17,CRITICAL,4,80063,4,3838,676,67580,5736,EU-WEST
1509,47853,13,ROUTINE,1,189209,6,6763,2826,60112,12259,EU-WEST
1510,61255,17,CRITICAL,3,12957,2,2117,157,66936,5681,EU-WEST
1511,47182,13,CRITICAL,3,64388,3,3953,217,52972,5790,US-EAST
1512,28980,8,ROUTINE,1,8768,1,4026,169,38846,9866,EU-CENTRAL
1513,27885,7,ROUTINE,3,31380,2,4511,205,42320,14435,EU-WEST
1514,34585,9,ROUTINE,1,173867,2,4092,206,50904,16319,EU-CENTRAL
1515,56238,15,CRITICAL,4,151661,4,5641,31,64715,8477,EU-CENTRAL
1516,52636,14,ROUTINE,2,538602,4,4773,91,71208,18572,EU-CENTRAL
1517,511,0,CRITICAL,5,147312,2,1927,109,7447,6936,US-EAST
1518,64380,17,ROUTINE,2,63361,2,1471,177,79409,15029,US-EAST
1519,43098,11,CRITICAL,4,183016,7,7265,1435,51856,8758,EU-WEST
1520,32456,9,ROUTINE,2,34477,2,4670,182,37413,4957,EU-WEST
1521,4763,1,ROUTINE,2,21056,1,1553,161,21646,16883,EU-WEST
1522,23224,6,ROUTINE,1,160299,2,5193,118,41301,18077,EU-WEST
1523,30427,8,CRITICAL,5,165924,4,4545,50,38991,8564,EU-CENTRAL
1524,37175,10,CRITICAL,4,63243,3,2184,147,41245,4070,EU-WEST
1525,30002,8,CRITICAL,4,10628,2,2074,100,32737,2735,EU-WEST
1526,37264,10,ROUTINE,3,18906,2,5215,208,45367,8103,EU-WEST
1527,72085,20,ROUTINE,1,115265,2,5318,207,81625,9540,US-EAST
1528,30357,8,ROUTINE,1,150252,4,5296,77,50092,19735,EU-WEST
1529,75556,20,ROUTINE,2,31792,1,1639,170,93104,17548,US-EAST
1530,57098,15,CRITICAL,4,38758,2,3247,61,59905,2807,EU-CENTRAL
1531,53151,14,ROUTINE,2,205391,8,7062,28,72299,19148,US-EAST
1532,9705,2,ROUTINE,2,355424,8,6193,215,24700,14995,US-EAST
1533,75830,21,ROUTINE,1,210904,6,3256,28,93667,17837,EU-WEST
1534,48049,13,ROUTINE,1,111561,4,2467,5346,56124,8075,EU-WEST
1535,31461,8,ROUTINE,2,38395,2,4130,5601,36249,4788,US-EAST
1536,75866,21,CRITICAL,4,65111,2,2459,801,80769,4903,EU-CENTRAL
1537,82959,23,CRITICAL,4,113527,3,2240,16,90330,7371,EU-CENTRAL
1538,36056,10,CRITICAL,5,20129,1,3971,211,39100,3044,EU-WEST
1539,73716,20,CRITICAL,3,193547,7,5991,57,81363,7647,EU-WEST
1540,42965,11,ROUTINE,2,165803,2,3869,50,57849,14884,EU-WEST
1541,10095,2,ROUTINE,1,64836,3,1797,33,20930,10835,EU-WEST
1542,7475,2,CRITICAL,5,251428,8,4050,205,14855,7380,EU-CENTRAL
1543,39529,10,ROUTINE,1,338094,8,4873,33,55017,15488,EU-WEST
1544,42949,11,ROUTINE,1,210713,6,3419,56,63299,20350,EU-CENTRAL
1545,59637,16,ROUTINE,1,192907,4,2108,1074,76769,17132,EU-CENTRAL
1546,62910,17,CRITICAL,4,207050,4,4800,601,69495,6585,EU-CENTRAL
1547,37224,10,CRITICAL,3,281584,7,7138,185,46405,9181,EU-CENTRAL
1548,85802,23,CRITICAL,4,57250,4,2299,195,90512,4710,EU-WEST
1549,64060,17,CRITICAL,3,102882,4,4547,105,68463,4403,US-EAST
1550,34105,9,ROUTINE,1,24624,2,4112,127,45371,11266,US-EAST
1551,31409,8,ROUTINE,1,198266,4,3454,23,48498,17089,US-EAST
1552,32396,8,ROUTINE,1,93810,3,3476,843,41518,9122,EU-CENTRAL
1553,27303,7,CRITICAL,3,32534,2,2835,102,29634,2331,EU-CENTRAL
1554,31794,8,CRITICAL,4,46080,2,2456,125,33728,1934,EU-CENTRAL
1555,50503,14,ROUTINE,2,79595,4,2087,195,68044,17541,EU-CENTRAL
1556,35647,9,ROUTINE,2,138613,3,4698,22,48689,13042,EU-WEST
1557,53294,14,CRITICAL,4,160410,3,1722,40,59030,5736,EU-WEST
1558,63729,17,ROUTINE,2,12555,1,3100,306,70974,7245,EU-WEST
1559,51214,14,ROUTINE,1,139352,2,1877,117,68505,17291,EU-WEST
1560,40175,11,ROUTINE,2,56892,2,3755,14,49891,9716,EU-WEST
1561,8126,2,CRITICAL,3,240926,7,6808,221,18469,10343,EU-CENTRAL
1562,57653,16,ROUTINE,2,144602,3,3546,867,77185,19532,EU-WEST
1563,34350,9,CRITICAL,4,210913,8,4908,150,40858,6508,US-EAST
1564,30781,8,CRITICAL,3,37874,2,4812,4205,34387,3606,EU-CENTRAL
1565,23091,6,CRITICAL,4,94940,3,4612,526,29149,6058,EU-WEST
1566,60100,16,ROUTINE,3,14154,2,3557,1170,75065,14965,EU-CENTRAL
1567,36762,10,ROUTINE,2,13634,2,3097,169,54109,17347,EU-WEST
1568,23240,6,ROUTINE,2,204716,4,4576,1132,42743,19503,EU-WEST
1569,23209,6,ROUTINE,1,48884,2,2282,55,36206,12997,EU-CENTRAL
1570,68488,19,ROUTINE,1,12872,1,1594,54,74304,5816,US-EAST
1571,60027,16,ROUTINE,1,11153,2,5347,81,67915,7888,US-EAST
1572,29021,8,ROUTINE,2,64858,3,5402,125,45726,16705,EU-CENTRAL
1573,69132,19,CRITICAL,4,64639,3,4420,85,74760,5628,EU-WEST
1574,27205,7,ROUTINE,2,203426,4,4308,160,43889,16684,EU-WEST
1575,36481,10,ROUTINE,1,52654,4,3284,177,47141,10660,EU-WEST
1576,55786,15,ROUTINE,2,154199,3,5162,955,75315,19529,EU-WEST
1577,38776,10,ROUTINE,3,486911,6,5008,216,58065,19289,EU-WEST
1578,31017,8,ROUTINE,2,52674,2,4727,842,42131,11114,US-EAST
1579,52841,14,ROUTINE,1,90686,3,5244,788,70435,17594,EU-CENTRAL
1580,85601,23,ROUTINE,2,14236,1,992,158,95950,10349,EU-CENTRAL
1581,66676,18,ROUTINE,1,24099,2,4739,11,72309,5633,US-EAST
1582,79369,22,CRITICAL,3,251326,4,6044,178,87227,7858,EU-WEST
1583,39164,10,ROUTINE,2,160172,3,3590,1325,54815,15651,EU-WEST
1584,40446,11,ROUTINE,1,38767,2,4714,418,52120,11674,EU-CENTRAL
1585,77972,21,ROUTINE,1,20538,2,1331,193,83805,5833,EU-CENTRAL
1586,58347,16,ROUTINE,2,262850,7,6297,200,75639,17292,US-EAST
1587,49587,13,ROUTINE,1,191138,8,4156,78,70419,20832,EU-WEST
1588,9807,2,CRITICAL,3,32759,2,1416,70,14748,4941,EU-CENTRAL
1589,83389,23,ROUTINE,2,208772,5,4909,118,99998,16609,EU-WEST
1590,65333,18,ROUTINE,2,40119,1,2459,151,73845,8512,EU-WEST
1591,62600,17,CRITICAL,5,64327,4,2993,156,65121,2521,EU-WEST
1592,6944,1,CRITICAL,4,154444,4,4327,97,12567,5623,EU-CENTRAL
1593,79894,22,ROUTINE,1,144620,2,1720,3070,99051,19157,EU-CENTRAL
1594,41385,11,CRITICAL,3,206855,6,3303,1113,50692,9307,EU-CENTRAL
1595,82268,22,CRITICAL,5,20040,1,3637,36,85803,3535,EU-CENTRAL
1596,22116,6,ROUTINE,3,68018,2,1987,104,41030,18914,US-EAST
1597,27648,7,ROUTINE,2,127437,2,4878,5340,47003,19355,US-EAST
1598,81892,22,ROUTINE,1,47131,2,2663,5371,99320,17428,EU-WEST
1599,77046,21,ROUTINE,2,538164,8,4156,190,96149,19103,US-EAST
1600,52233,14,CRITICAL,4,22514,1,1432,912,56775,4542,US-EAST
1601,30094,8,ROUTINE,2,156354,3,5742,946,50346,20252,EU-WEST
1602,75756,21,ROUTINE,1,52036,4,5647,1006,88259,12503,US-EAST
1603,29181,8,CRITICAL,4,433551,7,6494,27,42539,13358,US-EAST
1604,76268,21,CRITICAL,4,58628,2,1812,106,80218,3950,EU-CENTRAL
1605,56945,15,ROUTINE,2,20764,2,3910,192,63742,6797,EU-WEST
1606,69004,19,CRITICAL,3,323858,7,6047,141,79073,10069,EU-WEST
1607,42313,11,ROUTINE,1,26573,2,1581,186,54894,12581,EU-CENTRAL
1608,59779,16,ROUTINE,1,499921,8,5189,768,74247,14468,EU-CENTRAL
1609,69232,19,ROUTINE,3,64649,4,5918,129,81878,12646,EU-WEST
1610,28715,7,ROUTINE,1,92453,2,3676,206,39194,10479,EU-WEST
1611,31610,8,ROUTINE,2,199505,8,6880,991,49871,18261,EU-CENTRAL
1612,58833,16,ROUTINE,1,200225,6,3413,35,76067,17234,EU-CENTRAL
1613,38986,10,ROUTINE,2,393771,4,3516,34,56197,17211,EU-WEST
1614,31802,8,ROUTINE,3,34621,1,4781,1189,38268,6466,EU-CENTRAL
1615,17351,4,ROUTINE,2,99395,4,5766,193,25010,7659,US-EAST
1616,68368,18,CRITICAL,4,106597,2,3477,120,74353,5985,EU-WEST
1617,61969,17,ROUTINE,3,149380,3,4438,38,69692,7723,EU-CENTRAL
1618,40551,11,ROUTINE,1,305271,8,6681,121,61049,20498,EU-CENTRAL
1619,30726,8,ROUTINE,2,84143,4,5773,275,50123,19397,EU-CENTRAL
1620,55190,15,CRITICAL,4,31914,1,2705,173,57454,2264,EU-CENTRAL
1621,14035,3,ROUTINE,2,23839,1,4168,78,19633,5598,EU-WEST
1622,32334,8,CRITICAL,4,166503,3,2662,1169,41152,8818,EU-CENTRAL
1623,27145,7,ROUTINE,2,22658,1,2989,877,33984,6839,US-EAST
1624,35604,9,CRITICAL,5,64907,3,2660,4583,39208,3604,EU-WEST
1625,37892,10,CRITICAL,4,11023,1,2769,825,43517,5625,US-EAST
1626,33420,9,CRITICAL,5,63404,3,4015,158,36147,2727,US-EAST
1627,53981,14,ROUTINE,2,30070,2,3632,112,60019,6038,US-EAST
1628,34334,9,ROUTINE,1,218381,8,6907,158,44782,10448,US-EAST
1629,41705,11,ROUTINE,1,67613,3,5453,17,61030,19325,US-EAST
1630,63721,17,ROUTINE,1,208098,4,6111,141,81223,17502,EU-CENTRAL
1631,30064,8,ROUTINE,1,10118,2,5100,176,38379,8315,EU-CENTRAL
1632,15755,4,ROUTINE,2,107614,2,4506,106,27231,11476,EU-CENTRAL
1633,17352,4,ROUTINE,2,111908,3,4524,4683,29933,12581,US-EAST
1634,81737,22,ROUTINE,1,360092,7,6154,206,94581,12844,EU-WEST
1635,34463,9,ROUTINE,2,32592,1,1502,207,48733,14270,EU-CENTRAL
1636,36045,10,ROUTINE,1,121513,2,1883,426,49402,13357,EU-WEST
1637,5760,1,ROUTINE,2,8642,1,2284,63,14204,8444,EU-WEST
1638,60205,16,ROUTINE,1,66118,4,4579,26,75768,15563,EU-CENTRAL
1639,56888,15,ROUTINE,2,8847,2,3162,40,61090,4202,EU-CENTRAL
1640,59265,16,ROUTINE,2,148893,3,2133,44,66749,7484,EU-WEST
1641,66319,18,ROUTINE,2,174914,3,5107,157,83044,16725,US-EAST
1642,30233,8,ROUTINE,2,10166,1,4521,82,47808,17575,EU-WEST
1643,38695,10,CRITICAL,4,154851,2,4403,9,46876,8181,EU-CENTRAL
1644,33757,9,CRITICAL,4,93888,4,2528,166,38342,4585,EU-CENTRAL
1645,76240,21,ROUTINE,2,197372,4,5914,119,90610,14370,EU-WEST
1646,37097,10,ROUTINE,3,396069,6,4232,219,60839,23742,EU-WEST
1647,16843,4,ROUTINE,2,145089,3,3840,204,27810,10967,EU-WEST
1648,57035,15,ROUTINE,1,246546,8,6134,342,70336,13301,EU-CENTRAL
1649,38132,10,ROUTINE,2,372033,5,4057,955,60188,22056,EU-CENTRAL
1650,36734,10,ROUTINE,2,12659,2,2357,2948,53445,16711,US-EAST
1651,68014,18,ROUTINE,2,54664,4,2552,517,73824,5810,EU-WEST
1652,35926,9,CRITICAL,4,10420,1,4789,188,41349,5423,EU-WEST
1653,30523,8,ROUTINE,3,101344,3,2484,474,40674,10151,EU-WEST
1654,65337,18,CRITICAL,5,238601,5,5244,4580,75048,9711,US-EAST
1655,67862,18,ROUTINE,2,45801,2,1335,98,86290,18428,EU-WEST
1656,19222,5,CRITICAL,4,28925,2,4052,83,21993,2771,EU-WEST
1657,38801,10,CRITICAL,5,154214,3,5657,164,44140,5339,US-EAST
1658,52965,14,ROUTINE,2,39241,1,4517,348,61760,8795,EU-CENTRAL
1659,29943,8,ROUTINE,1,197847,5,2925,128,43426,13483,EU-WEST
1660,54029,15,CRITICAL,4,439513,8,7144,316,65368,11339,EU-WEST
1661,62953,17,ROUTINE,1,18883,2,2513,162,75386,12433,EU-CENTRAL
1662,16124,4,ROUTINE,2,68911,4,4239,134,28112,11988,EU-WEST
1663,35834,9,ROUTINE,2,29175,2,2525,33,43748,7914,US-EAST
1664,82630,22,CRITICAL,4,125811,3,5372,98,88408,5778,EU-CENTRAL
1665,42186,11,ROUTINE,3,288947,5,6076,144,60256,18070,EU-WEST
1666,5988,1,ROUTINE,3,18490,2,1872,25,22060,16072,EU-CENTRAL
1667,28209,7,ROUTINE,2,50244,3,4069,12,40103,11894,EU-WEST
1668,48230,13,ROUTINE,1,21368,1,1281,146,64524,16294,EU-WEST
1669,59091,16,ROUTINE,1,26515,1,1583,57,67275,8184,EU-WEST
1670,47516,13,ROUTINE,2,147847,4,4494,716,66532,19016,EU-WEST
1671,82481,22,ROUTINE,2,8726,1,2761,377,87155,4674,EU-WEST
1672,30936,8,ROUTINE,2,94819,4,5730,95,48896,17960,EU-WEST
1673,82248,22,ROUTINE,2,27359,1,1638,169,94771,12523,US-EAST
1674,21492,5,ROUTINE,2,147690,2,1424,69,37610,16118,EU-WEST
1675,67630,18,ROUTINE,1,30071,2,1518,16,81935,14305,EU-CENTRAL
1676,12356,3,CRITICAL,4,17407,2,4344,2596,15032,2676,EU-WEST
1677,79888,22,ROUTINE,2,23134,1,1423,115,91883,11995,EU-WEST
1678,42889,11,ROUTINE,2,158725,3,2993,43,60019,17130,EU-WEST
1679,26513,7,CRITICAL,5,189548,8,3751,925,34905,8392,EU-WEST
1680,31993,8,ROUTINE,2,9031,2,3701,120,38986,6993,US-EAST
1681,37069,10,ROUTINE,2,30152,2,2009,117,46207,9138,EU-WEST
1682,37598,10,ROUTINE,2,114934,3,3522,149,44718,7120,EU-CENTRAL
1683,36121,10,ROUTINE,1,219985,7,3284,105,54111,17990,EU-CENTRAL
1684,62203,17,CRITICAL,4,537270,4,4717,1148,75194,12991,EU-CENTRAL
1685,62696,17,ROUTINE,1,69376,2,4535,153,68493,5797,EU-CENTRAL
1686,33163,9,CRITICAL,5,179246,2,2791,5997,39135,5972,EU-WEST
1687,56319,15,CRITICAL,4,205057,7,5006,109,64250,7931,EU-CENTRAL
1688,56658,15,CRITICAL,4,178593,3,5043,163,64683,8025,EU-WEST
1689,49869,13,CRITICAL,4,55282,2,2250,23,53027,3158,EU-CENTRAL
1690,81918,22,ROUTINE,1,50864,3,5461,44,99648,17730,EU-WEST
1691,23278,6,ROUTINE,2,42622,2,2396,134,39374,16096,EU-WEST
1692,32462,9,ROUTINE,2,440654,4,5842,207,58128,25666,EU-CENTRAL
1693,64884,18,ROUTINE,1,119737,4,2328,136,74885,10001,US-EAST
1694,33463,9,ROUTINE,1,16017,2,2146,179,41357,7894,US-EAST
1695,77821,21,ROUTINE,1,49087,1,3557,162,82534,4713,US-EAST
1696,83947,23,ROUTINE,2,44407,2,3367,392,92663,8716,EU-CENTRAL
1697,36390,10,ROUTINE,2,104634,3,5548,165,49804,13414,EU-WEST
1698,38598,10,CRITICAL,4,67568,4,5629,82,41729,3131,US-EAST
1699,6035,1,CRITICAL,4,135562,3,3292,100,12196,6161,EU-WEST
1700,56053,15,ROUTINE,2,69083,4,4576,477,61982,5929,US-EAST
1701,8980,2,CRITICAL,3,29337,1,1381,63,14116,5136,US-EAST
1702,28927,8,ROUTINE,3,40393,1,2268,1025,46726,17799,US-EAST
1703,26496,7,ROUTINE,3,116090,4,2661,220,34885,8389,EU-WEST
1704,35139,9,CRITICAL,5,372935,6,6297,218,45824,10685,EU-CENTRAL
1705,4646,1,ROUTINE,1,21176,2,4265,68,20196,15550,EU-WEST
1706,62174,17,ROUTINE,2,60827,3,3937,61,79452,17278,EU-WEST
1707,57783,16,ROUTINE,2,54091,4,5067,173,75344,17561,EU-WEST
1708,50302,13,ROUTINE,1,51170,3,3243,68,56163,5861,US-EAST
1709,61951,17,ROUTINE,1,107221,4,3340,41,77699,15748,EU-WEST
1710,34384,9,ROUTINE,2,41608,2,5040,5805,50158,15774,US-EAST
1711,20559,5,ROUTINE,1,15656,2,1390,212,30921,10362,EU-WEST
1712,59504,16,CRITICAL,3,76863,4,3381,100,62307,2803,US-EAST
1713,30194,8,ROUTINE,2,8779,2,3591,34,46991,16797,EU-CENTRAL
1714,34265,9,CRITICAL,5,65307,3,5151,103,40600,6335,EU-WEST
1715,74220,20,ROUTINE,1,298537,7,3312,50,89372,15152,EU-WEST
1716,40007,11,ROUTINE,3,27215,2,4883,52,47516,7509,US-EAST
1717,14761,4,ROUTINE,2,21577,2,2485,94,29884,15123,US-EAST
1718,13017,3,CRITICAL,4,360096,7,6283,81,24262,11245,US-EAST
1719,63598,17,CRITICAL,5,14426,2,4150,156,68573,4975,EU-WEST
1720,38885,10,ROUTINE,2,27625,1,4410,10,49965,11080,EU-WEST
1721,73071,20,ROUTINE,2,101580,3,3990,49,90177,17106,EU-WEST
1722,67806,18,ROUTINE,1,65004,4,2737,129,76619,8813,EU-WEST
1723,63186,17,CRITICAL,5,43924,1,4403,114,68691,5505,EU-WEST
1724,29851,8,ROUTINE,3,122257,2,4282,76,48813,18962,EU-WEST
1725,53955,14,CRITICAL,3,193000,4,5715,779,63573,9618,EU-CENTRAL
1726,67605,18,CRITICAL,4,177667,4,5610,104,73016,5411,EU-CENTRAL
1727,82541,22,CRITICAL,3,24980,2,1657,1018,85665,3124,EU-WEST
1728,35387,9,CRITICAL,5,76642,4,2603,107,41043,5656,EU-WEST
1729,26243,7,CRITICAL,4,20253,2,4352,266,28665,2422,US-EAST
1730,36904,10,CRITICAL,4,141923,2,3139,165,44292,7388,EU-WEST
1731,81298,22,ROUTINE,2,54561,4,5420,668,86394,5096,EU-WEST
1732,48574,13,CRITICAL,4,308013,8,5421,996,59800,11226,EU-WEST
1733,38983,10,CRITICAL,4,18827,1,2771,510,41916,2933,EU-WEST
1734,11106,3,CRITICAL,4,67519,4,2711,897,16198,5092,US-EAST
1735,4987,1,ROUTINE,1,215007,8,6918,17,17035,12048,EU-CENTRAL
1736,1269,0,ROUTINE,2,36282,1,4429,903,7376,6107,EU-CENTRAL
1737,76886,21,ROUTINE,2,10066,1,2052,5856,93927,17041,EU-CENTRAL
1738,53782,14,ROUTINE,3,65418,4,2464,57,65349,11567,EU-WEST
1739,78179,21,ROUTINE,2,28337,1,2952,210,95066,16887,US-EAST
1740,2524,0,ROUTINE,2,13728,2,4515,1130,20089,17565,EU-WEST
1741,69560,19,CRITICAL,5,42109,2,2674,36,71870,2310,US-EAST
1742,73532,20,ROUTINE,2,463771,6,6500,167,94898,21366,EU-WEST
1743,67413,18,ROUTINE,1,20467,1,2113,45,77403,9990,EU-CENTRAL
1744,57471,15,ROUTINE,2,38105,1,1149,199,63630,6159,US-EAST
1745,75296,20,ROUTINE,2,430879,7,6685,153,95728,20432,EU-CENTRAL
1746,30268,8,ROUTINE,2,10447,2,3667,116,35739,5471,EU-WEST
1747,59304,16,ROUTINE,1,54925,3,4394,251,76592,17288,EU-CENTRAL
1748,68800,19,ROUTINE,2,22624,2,3287,100,84650,15850,US-EAST
1749,56353,15,ROUTINE,2,66942,3,1927,68,68656,12303,EU-WEST
1750,82228,22,ROUTINE,1,58958,3,2308,164,91839,9611,US-EAST
1751,40439,11,ROUTINE,2,11016,1,4654,832,55742,15303,US-EAST
1752,66354,18,ROUTINE,2,64612,3,5057,118,80977,14623,EU-CENTRAL
1753,74317,20,ROUTINE,3,350077,8,6855,943,95750,21433,EU-WEST
1754,85223,23,ROUTINE,1,34319,2,2219,42,90977,5754,US-EAST
1755,33777,9,ROUTINE,2,40034,1,2529,16,43187,9410,US-EAST
1756,36658,10,ROUTINE,2,52966,2,4871,245,47728,11070,EU-CENTRAL
1757,72395,20,ROUTINE,3,34433,1,4447,141,79804,7409,EU-CENTRAL
1758,53252,14,ROUTINE,2,13710,1,3677,18,65928,12676,US-EAST
